,names,scores,logfoldchanges,pvals,pvals_adj
2133,ELAVL2,5.7627373,0.2565277,8.276062449603589e-09,4.4182529316752885e-08
2134,METTL2B,5.7615304,0.4144616,8.335459110533097e-09,4.448500031385393e-08
2135,FGFR1,5.7583127,0.53004897,8.495883666710224e-09,4.532626502870369e-08
2136,UHRF1BP1,5.7544303,1.0891231,8.693456286707069e-09,4.634987856077571e-08
2137,KIAA1143,5.749899,0.38546693,8.929678676019562e-09,4.75936927136717e-08
2138,DCAF8,5.7479205,0.45429626,9.034758111352013e-09,4.813795004211178e-08
2139,PRICKLE2,5.7473135,0.6094171,9.067263687513046e-09,4.8279463044331756e-08
2140,INPP4A,5.7449493,0.5755923,9.194857568265523e-09,4.894280134665097e-08
2141,ZNF483,5.744703,0.4781137,9.20824853980659e-09,4.899801975309929e-08
2142,UIMC1,5.7377915,0.5855758,9.591917777188754e-09,5.097275677406589e-08
2143,RGS7BP,5.7367816,0.878932,9.649249495149507e-09,5.124388875121909e-08
2144,ZMYND8,5.735977,0.32169476,9.695166715193596e-09,5.147090796166852e-08
2145,AC007938.3,5.7350826,0.9778158,9.746487406214156e-09,5.172645603820847e-08
2146,SGCE,5.734992,0.5087196,9.75168120330864e-09,5.173711295058226e-08
2147,ALG13,5.7232127,0.49605417,1.0452810617456749e-08,5.5330392577411215e-08
2148,PDK3,5.7216125,0.48196408,1.0551788509840617e-08,5.5817930097658506e-08
2149,ST8SIA3,5.7203155,0.60472196,1.0632653458982025e-08,5.620907948368101e-08
2150,TRAF3,5.7174997,0.58625305,1.0810280435866171e-08,5.711091551023638e-08
2151,ZNF35,5.71397,0.7923521,1.1037038865829717e-08,5.8289922335308814e-08
2152,TWF1,5.7135515,0.59519833,1.1064238167507901e-08,5.841457342013274e-08
2153,ZNF512,5.7109823,0.42092833,1.1232599477994693e-08,5.928417794040748e-08
2154,PMS2,5.7095456,0.4704723,1.1327813589115616e-08,5.976728157480104e-08
2155,TBL1XR1,5.708807,0.31513017,1.137708578484298e-08,6.000775353876258e-08
2156,ADD2,5.7051215,0.37129375,1.162602723768016e-08,6.13008708895863e-08
2157,TTC9,5.705023,0.5887553,1.1632752559972915e-08,6.13164237500682e-08
2158,IDH1,5.7026753,0.25355127,1.1794162804046962e-08,6.212689067068526e-08
2159,BICDL1,5.6988993,0.7457727,1.2058349144587804e-08,6.34979215655337e-08
2160,GK5,5.693736,0.78809154,1.2428920382459532e-08,6.54280930344061e-08
2161,CNOT2,5.691216,0.2614093,1.2613782677890587e-08,6.637972478578845e-08
2162,KCTD10,5.6906166,0.6219879,1.2658131758202066e-08,6.659153215199273e-08
2163,AL391840.3,5.685938,1.349327,1.3009667772550812e-08,6.841871911471023e-08
2164,MOB4,5.684419,0.21421368,1.3125788183529914e-08,6.900705733264027e-08
2165,RNF169,5.684214,0.6691437,1.3141557158505635e-08,6.906760137674158e-08
2166,PMPCB,5.682244,0.32659385,1.3293878803555668e-08,6.984554893877194e-08
2167,PWWP3A,5.6804137,0.32579124,1.34369474348375e-08,7.055834912164947e-08
2168,GSPT2,5.680397,0.30953035,1.3438237305003806e-08,7.055834912164947e-08
2169,HYOU1,5.6799784,0.69312465,1.3471169668398747e-08,7.070840187937804e-08
2170,ACACA,5.676367,0.5356275,1.3758567205085189e-08,7.219358042345185e-08
2171,NKRF,5.6715484,0.61237913,1.4151270694053788e-08,7.41583207716791e-08
2172,VCPIP1,5.6684866,0.6367251,1.440644291240406e-08,7.547117190240063e-08
2173,PCNT,5.6619606,1.0285956,1.4965311755570917e-08,7.83736416996039e-08
2174,EP400,5.6619034,0.50959957,1.4970324933836164e-08,7.837462183284955e-08
2175,ARFGEF2,5.65995,0.8784515,1.5141746941558564e-08,7.924652604927847e-08
2176,CYP20A1,5.658866,0.7885968,1.523764173259366e-08,7.972271318856991e-08
2177,AC026471.1,5.6566744,1.6025257,1.543341743664817e-08,8.072099812275888e-08
2178,RBM48,5.655985,0.5437031,1.5495513447123674e-08,8.101968396049209e-08
2179,UBE2D3,5.652849,0.19523405,1.5780976915202453e-08,8.248569845603084e-08
2180,TBCK,5.652644,0.67923844,1.5799836110793e-08,8.255770220054001e-08
2181,TOX,5.6460443,0.5301357,1.64181569667096e-08,8.57609743130794e-08
2182,TIGD1,5.6365304,0.72435135,1.735102508862314e-08,9.057558580496297e-08
2183,CABIN1,5.6358166,0.43389234,1.742309089044141e-08,9.089334920037536e-08
2184,FBXO28,5.634199,0.6690153,1.758735028534058e-08,9.169135429660707e-08
2185,STXBP5L,5.632787,1.0660952,1.7731993447736607e-08,9.241578099847321e-08
2186,DGKZ,5.6321144,0.5438429,1.780135722976615e-08,9.268805431593532e-08
2187,STXBP5,5.6309323,1.0233551,1.792380495003869e-08,9.326580980090622e-08
2188,FAM161B,5.6277885,0.6974707,1.8253475921544302e-08,9.492041273323069e-08
2189,KLHL15,5.627534,0.95267075,1.8280415555059127e-08,9.503007317994885e-08
2190,PRKCI,5.6270003,0.49348018,1.8337027284380502e-08,9.52938633914686e-08
2191,MPP2,5.626196,0.39618066,1.842270230185781e-08,9.570847261105911e-08
2192,ELOA,5.624546,0.40794116,1.859964137332122e-08,9.65967943404978e-08
2193,SYNJ2BP,5.6188984,0.4002527,1.9217861897618366e-08,9.974371275721389e-08
2194,NFYB,5.618209,0.42285094,1.9294695383255956e-08,1.0007852220507082e-07
2195,STAM,5.6171665,0.34157354,1.9411426942298218e-08,1.0065184340450927e-07
2196,STAT2,5.616362,1.1376266,1.9501971679643116e-08,1.0105680283261143e-07
2197,ANKRD44,5.615968,0.73724794,1.9546469601810737e-08,1.012550769803529e-07
2198,RIMS2,5.6148844,0.5795927,1.9669347785291472e-08,1.0185912245954513e-07
2199,CHERP,5.614072,0.4603064,1.97619982744792e-08,1.0230629645442851e-07
2200,ZNF713,5.6130705,0.75707674,1.987675655872254e-08,1.0286759927140027e-07
2201,CTIF,5.6099267,0.44327077,2.0241241832591343e-08,1.0472053754739835e-07
2202,DCX,5.6007495,0.1207869,2.1342702876664015e-08,1.1034877259376746e-07
2203,ATP11B,5.598558,1.0442662,2.1614237895817942e-08,1.1171713030811057e-07
2204,ABL1,5.597737,0.62847286,2.1716797166133568e-08,1.122115131969485e-07
2205,TMX3,5.586434,0.55907667,2.3177994097244056e-08,1.1972348096031917e-07
2206,CDC37,5.5789723,0.23930083,2.4194397605629562e-08,1.2493386871714597e-07
2207,NOM1,5.5767803,0.67736226,2.4501075908667743e-08,1.2647726406763005e-07
2208,TBK1,5.5765753,0.7309385,2.4529983510617202e-08,1.2658625110022986e-07
2209,ZNF280C,5.575418,1.0732006,2.4693643250028672e-08,1.2739033239531945e-07
2210,TM9SF4,5.566405,0.5071874,2.6004868607764647e-08,1.3406954482225329e-07
2211,MICU1,5.5643363,0.2846321,2.6315204845767146e-08,1.3562644452404268e-07
2212,UBE2K,5.5595427,0.23996879,2.7048275034836414e-08,1.3931620252640132e-07
2213,INO80,5.558196,0.6136651,2.7257676007051183e-08,1.4035024044214054e-07
2214,EXOC8,5.5562015,0.9669253,2.7570841889459214e-08,1.4191774081927657e-07
2215,EPB41L1,5.5559883,0.3324544,2.7604555379202213e-08,1.4204625454950696e-07
2216,EXOC4,5.551194,0.49712306,2.8372438990160887e-08,1.4585894561576854e-07
2217,KLHL28,5.5503983,0.39422444,2.8501972400712822e-08,1.464784910720178e-07
2218,GART,5.5423045,0.43663397,2.985165902664606e-08,1.5326934637772114e-07
2219,ITGB8,5.540671,0.899974,3.0131483214496925e-08,1.546155536604213e-07
2220,SH3PXD2B,5.539333,0.70812154,3.036258031046595e-08,1.557448844731418e-07
2221,PPP2R5E,5.5386515,0.21270962,3.048091532243165e-08,1.5630251494672876e-07
2222,KCTD3,5.5368295,0.66886973,3.079962893964254e-08,1.5783716439879926e-07
2223,RAB3IP,5.531847,0.5958287,3.1687660236509284e-08,1.623367830412968e-07
2224,MFAP3,5.5315676,1.1600949,3.173812950889098e-08,1.6254406282699137e-07
2225,CAB39L,5.529483,0.8252529,3.211763977508652e-08,1.6438401195947216e-07
2226,RBM12,5.5245166,0.68322104,3.303940717877169e-08,1.6899526695535504e-07
2227,ZKSCAN8,5.521323,0.6873046,3.364558046666776e-08,1.7198748088721572e-07
2228,GOPC,5.520962,0.21028866,3.3714820368404265e-08,1.7228718778567817e-07
2229,LSAMP,5.520437,0.30775595,3.381577973804188e-08,1.727487458149733e-07
2230,TRIM27,5.519862,0.47247607,3.392653982323013e-08,1.732600650092004e-07
2231,PER2,5.518746,1.1215113,3.414273769542369e-08,1.7430935560316903e-07
2232,BCL2L13,5.518557,0.70109326,3.417943243777296e-08,1.7444185505638997e-07
2233,SLC25A37,5.5173507,0.54419446,3.4414864848759595e-08,1.755882516945824e-07
2234,OTUD4,5.516817,0.89636,3.451946844681802e-08,1.760666355453281e-07
2235,INTS2,5.516308,0.8889045,3.461953151222309e-08,1.764661618827693e-07
2236,RAB35,5.515684,0.63624465,3.474257331096771e-08,1.7703777551619565e-07
2237,RB1,5.51561,0.72757715,3.475717210846018e-08,1.770566107407131e-07
2238,LRRN1,5.5147486,0.35321498,3.4927931659651215e-08,1.7787068364776911e-07
2239,DIXDC1,5.512918,0.37275755,3.5293295872110584e-08,1.7961865401537948e-07
2240,ZBED5,5.512023,0.39717224,3.547322805537598e-08,1.804778269484041e-07
2241,LRP1B,5.5101924,0.94940484,3.5844122501063735e-08,1.8227614139741017e-07
2242,TTN,5.510168,1.4812894,3.584913766153498e-08,1.8227614139741017e-07
2243,DENND2A,5.5079436,0.66189796,3.630499229297417e-08,1.8447843392925547e-07
2244,CSNK2A2,5.5023947,0.30331093,3.746674437068914e-08,1.9026264183239263e-07
2245,SIK2,5.502124,0.88022524,3.7524370550696047e-08,1.9049571045429942e-07
2246,ARL15,5.5012865,0.7861684,3.770303179477203e-08,1.9134288635846805e-07
2247,EFCAB14,5.5002275,0.7530016,3.7930167413684386e-08,1.9243546354209135e-07
2248,ZNF221,5.498561,1.2493445,3.829028744210052e-08,1.9408060800864933e-07
2249,PLCB4,5.4934554,0.73681706,3.941447426301032e-08,1.9971640000976212e-07
2250,MFSD4B,5.4925113,0.87961584,3.962579914449585e-08,2.0072457208565584e-07
2251,SMURF2,5.488506,0.4637212,4.0534839754780276e-08,2.0520130848429918e-07
2252,CDK14,5.4877996,0.5208238,4.0697121639641773e-08,2.0595863366400198e-07
2253,CDON,5.487701,1.2219816,4.071981564876695e-08,2.0600928540061538e-07
2254,AC010623.1,5.483334,2.0872662,4.173834095327925e-08,2.1109643633798038e-07
2255,CCDC117,5.4823737,0.91982585,4.196563115670355e-08,2.121799034822122e-07
2256,MBNL2,5.4796896,1.0240442,4.2607260771718353e-08,2.1535696076336947e-07
2257,NUTM2A-AS1,5.479181,0.3316562,4.2729983377443914e-08,2.159100591318261e-07
2258,ZDHHC20,5.4727864,0.7614401,4.430144228525668e-08,2.237808468779373e-07
2259,SQLE,5.4703975,0.229518,4.490272666346205e-08,2.2660667526868356e-07
2260,DNAJC13,5.4667363,0.9170619,4.583966656206893e-08,2.3119136179130414e-07
2261,CCND2,5.464397,0.44708532,4.644827935522547e-08,2.3411547384508432e-07
2262,CDK5RAP2,5.4633956,0.5336417,4.671119605745338e-08,2.3536761525691682e-07
2263,UBXN2A,5.459956,0.44573972,4.7625195346989896e-08,2.3989862668583e-07
2264,DHX38,5.4579535,0.42169702,4.816541508140714e-08,2.4246941752078484e-07
2265,DCAF16,5.4533978,0.47192588,4.9416407189615066e-08,2.486818019369694e-07
2266,RSRP1,5.453348,0.52811646,4.943010201062422e-08,2.486818019369694e-07
2267,ZNF23,5.4485626,0.46033663,5.077847374568304e-08,2.553863157726518e-07
2268,FAF1,5.440822,0.38425496,5.303525909144221e-08,2.665715282095393e-07
2269,CDC42SE2,5.4402556,0.43254915,5.320415318136526e-08,2.67255010103734e-07
2270,TRAF3IP1,5.4379983,0.6831027,5.3882475424937836e-08,2.705786644715493e-07
2271,FAM120AOS,5.437038,0.4436985,5.4173605430646727e-08,2.7187248213649657e-07
2272,ZBTB20,5.434518,0.37788013,5.4944777191643486e-08,2.755633405697113e-07
2273,VPS50,5.432852,0.7152211,5.5460536906950225e-08,2.7798738252125666e-07
2274,LACTB,5.428509,0.49972516,5.6826701616791105e-08,2.8474718736707424e-07
2275,TMCO3,5.427319,0.5237283,5.7206828917287715e-08,2.864751469678546e-07
2276,DHX36,5.426244,0.12628205,5.755237204658399e-08,2.8811668373505673e-07
2277,RPRD1B,5.424668,0.64986587,5.806247388946039e-08,2.9058076300919466e-07
2278,ZNF561,5.4151373,0.7538372,6.12416236559626e-08,3.0639678625164283e-07
2279,CCNH,5.4095144,0.38824365,6.319578424511712e-08,3.1588166701775996e-07
2280,KIF21B,5.407487,0.25803936,6.391513489673958e-08,3.1928077229254097e-07
2281,ZFP82,5.4050245,0.46732575,6.47995134070637e-08,3.2359904604265514e-07
2282,NT5C2,5.404278,0.63445,6.507011029993058e-08,3.2485047379983793e-07
2283,PARP2,5.4032845,0.30151168,6.543161101642056e-08,3.265548134316748e-07
2284,SGCB,5.403087,0.35587853,6.550354450474933e-08,3.2681338333552356e-07
2285,NUP98,5.402931,0.76773494,6.556054617734009e-08,3.2699731877149975e-07
2286,TMEM245,5.3999104,0.5823521,6.667410453699529e-08,3.3244932689002255e-07
2287,FAM193A,5.3977027,0.5382918,6.749966090351758e-08,3.36359157125844e-07
2288,IGF2BP3,5.393565,0.54334855,6.907316453971281e-08,3.440945374616368e-07
2289,WDR11,5.388985,0.45676035,7.085670537534346e-08,3.5265488669800117e-07
2290,VLDLR,5.3830504,0.7230336,7.323408457790131e-08,3.642638693859471e-07
2291,TAF2,5.379857,0.6032965,7.454498041663823e-08,3.7067069257997695e-07
2292,ZNF808,5.3775015,1.2866691,7.552668500727139e-08,3.754372098310644e-07
2293,BLZF1,5.377222,0.8374729,7.564381071470702e-08,3.759043714831218e-07
2294,FAM135A,5.3674374,0.9936659,7.986314041584177e-08,3.96386736049288e-07
2295,LIFR,5.3660913,0.88509095,8.046119665225223e-08,3.9923306863201233e-07
2296,DNAJA1,5.365845,0.13607322,8.05710654139927e-08,3.996561094450951e-07
2297,LSM11,5.3653936,0.43196517,8.077286891948689e-08,4.005347759549518e-07
2298,NAA50,5.357341,0.4514271,8.445561596315719e-08,4.1866886545838606e-07
2299,ZKSCAN5,5.355322,0.8804992,8.540431343159321e-08,4.231134991241836e-07
2300,TLE4,5.3546653,0.33386803,8.571505037093254e-08,4.24523457768815e-07
2301,GMPS,5.3533926,0.29469764,8.632022133771589e-08,4.273903641843006e-07
2302,CCAR1,5.3517594,0.28710377,8.710325040429203e-08,4.310045053521336e-07
2303,TENT4A,5.34983,0.6478204,8.80367909965341e-08,4.354911622856271e-07
2304,FARSB,5.346949,0.41410634,8.944920667734455e-08,4.422085590380747e-07
2305,ABHD2,5.346399,0.6236723,8.97212953805869e-08,4.434186965857368e-07
2306,TOGARAM1,5.3453236,0.47535586,9.025560658198789e-08,4.459236540588632e-07
2307,HSD17B4,5.3440185,0.5060493,9.090826122113345e-08,4.4901160651800705e-07
2308,DCUN1D5,5.339389,0.23415175,9.326039016785537e-08,4.602092787377609e-07
2309,ARIH2,5.3386254,0.41712108,9.365385739694961e-08,4.6201052373221804e-07
2310,NCKAP5,5.3380675,0.5564528,9.394257048616335e-08,4.631534136901314e-07
2311,MOB1A,5.330745,0.576321,9.781051583788573e-08,4.820767153891546e-07
2312,ATXN2L,5.3293743,0.3760778,9.855160682926845e-08,4.855819462704246e-07
2313,POLR3D,5.326863,0.4501862,9.992366231268886e-08,4.920437465003236e-07
2314,ZNF264,5.32353,0.5067037,1.0177267034451058e-07,5.006319401652074e-07
2315,ZNF85,5.3223314,0.6574446,1.0244564590248707e-07,5.033940361441422e-07
2316,ZNF570,5.317538,0.6349519,1.0518087794089547e-07,5.166779969026444e-07
2317,NOL4,5.3153954,0.5665968,1.0642603155672512e-07,5.224784620559903e-07
2318,LINC00265,5.3111105,1.6713896,1.0895927838339023e-07,5.347533033986876e-07
2319,PAPSS1,5.3096085,0.30156133,1.0986110942130436e-07,5.39016440181868e-07
2320,TRAPPC9,5.308771,0.73706985,1.1036690016228509e-07,5.413344785972545e-07
2321,IQSEC1,5.3068337,0.43842557,1.1154581500295334e-07,5.466216160675807e-07
2322,PTCH1,5.3054466,0.62730783,1.1239751634735624e-07,5.506291600244541e-07
2323,KLHDC2,5.302467,0.2518574,1.1424823880631039e-07,5.591896920477639e-07
2324,WDR43,5.300932,0.39999035,1.1521311531823783e-07,5.637423901079187e-07
2325,HEATR5B,5.299717,0.60757595,1.1598234632854687e-07,5.673353326432533e-07
2326,PGM3,5.295826,0.50139415,1.184795566613677e-07,5.792016857858553e-07
2327,COL4A2,5.294521,0.64674217,1.1932882188386563e-07,5.83177871620216e-07
2328,DNAJC11,5.2907615,0.66577,1.2180818371207802e-07,5.951157952720058e-07
2329,KDM4C,5.2893577,0.65873384,1.227466033896136e-07,5.995202523450601e-07
2330,DDX39B,5.2892184,0.14552432,1.2284027792615216e-07,5.997973883104965e-07
2331,CNTNAP2,5.2879705,0.25975406,1.2368091820156706e-07,6.037205024326568e-07
2332,PPM1E,5.287552,0.77793187,1.2396422016523772e-07,6.047398424402104e-07
2333,PRPF38B,5.284958,0.2913993,1.2573362928864343e-07,6.131874293235944e-07
2334,PUM3,5.2827907,0.39897147,1.2723058162903226e-07,6.203016048200192e-07
2335,LRRC58,5.2801805,0.54291487,1.290566306088666e-07,6.288267870050986e-07
2336,SIMC1,5.28,0.5687366,1.2918389445484318e-07,6.292580821675624e-07
2337,RIC8B,5.2785797,0.6590368,1.3018889095664764e-07,6.335833350722078e-07
2338,NOL8,5.275444,0.49059856,1.3243487732141897e-07,6.437421154444311e-07
2339,LZIC,5.2731624,0.2564613,1.3409290863398782e-07,6.516064740323047e-07
2340,PNPT1,5.2719226,0.5350132,1.3500189122909563e-07,6.556311942465649e-07
2341,GNB5,5.270946,0.32816756,1.3572243858207125e-07,6.587365219882957e-07
2342,MIR181A1HG,5.2684917,0.79612535,1.3754934441466428e-07,6.670054802311579e-07
2343,DBT,5.2586412,0.7792395,1.4512363947018297e-07,7.033148030426056e-07
2344,IFT81,5.257525,0.44203737,1.4600708868708054e-07,7.07385179080605e-07
2345,HDGF,5.252025,0.25279453,1.504358593457228e-07,7.279732883714356e-07
2346,GTF2H1,5.250704,0.6414873,1.515192910478978e-07,7.325612642506282e-07
2347,CTNNA1,5.250638,0.33846492,1.5157332249657747e-07,7.326043920667911e-07
2348,LRRC40,5.249382,0.35688743,1.5261026705990869e-07,7.373968274480563e-07
2349,MRPS35,5.2486353,0.34762752,1.532302619869475e-07,7.401723541546779e-07
2350,ZSWIM6,5.2445474,0.33304635,1.5666658009369428e-07,7.563214211419723e-07
2351,ATG2B,5.244424,0.859193,1.5677123119662076e-07,7.566017220306452e-07
2352,TEAD1,5.24293,0.71035725,1.5804639635759014e-07,7.625292563420273e-07
2353,BAZ2A,5.241223,0.35565013,1.5951601062622998e-07,7.691627115706577e-07
2354,NUP214,5.2406073,0.51989806,1.6004915408129273e-07,7.715043817988109e-07
2355,DIDO1,5.2391953,0.53686416,1.6127834467523127e-07,7.771989072776723e-07
2356,UBAP1,5.233868,0.4606542,1.6599912425378336e-07,7.994738368568926e-07
2357,PCDH7,5.2322016,0.39153895,1.675029678896456e-07,8.062383516680036e-07
2358,JAK2,5.2309866,1.0125773,1.686076601536486e-07,8.11074763298357e-07
2359,SH3GL3,5.2305026,0.40418184,1.6905000519539543e-07,8.129618253992365e-07
2360,TBC1D2B,5.229041,0.94501895,1.7039134728976422e-07,8.189273394453303e-07
2361,ST13,5.228795,0.17350544,1.7061842714690157e-07,8.197761114987223e-07
2362,PDHX,5.22639,0.41559887,1.728516795115133e-07,8.300151612261903e-07
2363,PGGT1B,5.2160387,0.8865738,1.8278981183468722e-07,8.767001016524869e-07
2364,TXLNA,5.2144794,0.6192315,1.8433431839814323e-07,8.838468647138606e-07
2365,CWF19L2,5.2144217,0.3526673,1.843914615538023e-07,8.838598983570689e-07
2366,HCFC1,5.2107773,0.48571628,1.8805117053092298e-07,9.00870504254333e-07
2367,BRAP,5.2095375,0.67467004,1.8931172606216455e-07,9.066418257887208e-07
2368,MARCH1,5.2066236,0.509958,1.9230754060720775e-07,9.207177062090371e-07
2369,NR2F1-AS1,5.1943274,0.39495945,2.0546145132170098e-07,9.825365045537173e-07
2370,GCC1,5.189911,0.8867537,2.1039456520818996e-07,1.0055349437848749e-06
2371,ZNF71,5.182909,0.37517744,2.1845146623527378e-07,1.0434270034296607e-06
2372,ZNF669,5.1780252,0.3479071,2.2424712291598175e-07,1.0701655234074475e-06
2373,FAM8A1,5.175579,0.48362535,2.272053849593791e-07,1.0839645862926899e-06
2374,NDST4,5.1727962,0.9488461,2.306165074098345e-07,1.099915442095657e-06
2375,IFIT5,5.172074,0.39052594,2.315100482149821e-07,1.1038529603673838e-06
2376,LDB1,5.1703253,0.39630893,2.3368669168092014e-07,1.1136263450870868e-06
2377,ZNF529,5.1698413,0.5336041,2.3429310017650312e-07,1.1161396148038753e-06
2378,SERINC3,5.166418,0.31996122,2.3862262675748166e-07,1.1361482176859282e-06
2379,AZI2,5.1660323,0.2544215,2.391154264399071e-07,1.1381109394443411e-06
2380,PPP1CC,5.160894,0.2795415,2.4577359570776514e-07,1.1691163427926498e-06
2381,PSEN1,5.157479,0.7036403,2.502968734434305e-07,1.189239679555679e-06
2382,IQCE,5.155517,0.69806916,2.5293184578950697e-07,1.201407772922373e-06
2383,ZNF548,5.152751,0.6659538,2.5669284103840446e-07,1.2189157130010785e-06
2384,PPP4R1,5.144247,0.6090515,2.685961972132705e-07,1.2739114240831013e-06
2385,EIF4H,5.1441975,0.22354656,2.686666642539792e-07,1.2739114240831013e-06
2386,JAZF1,5.1428595,0.62508756,2.7058786495066745e-07,1.2826465051952246e-06
2387,ORC2,5.1410127,0.7644475,2.732616413908675e-07,1.294565068899559e-06
2388,SMAD5,5.13635,0.40671435,2.8012544956006556e-07,1.3263082509782695e-06
2389,MIER3,5.133896,0.9404793,2.838052080854347e-07,1.3429477212434323e-06
2390,UBL3,5.133748,0.26105228,2.8402821538193914e-07,1.3436114820281654e-06
2391,APPL2,5.122946,0.64591587,3.007991247514522e-07,1.4221187149821203e-06
2392,FBXL20,5.1187673,0.53277105,3.0753886846855135e-07,1.453136812315762e-06
2393,AKAP10,5.1178236,0.911818,3.0908167039545267e-07,1.4600018403787526e-06
2394,ARMCX5,5.1168222,0.59563035,3.107265503338703e-07,1.4673449192852728e-06
2395,THAP2,5.108055,0.42227656,3.254914152493243e-07,1.5361756999851864e-06
2396,HSPA14,5.10556,0.8031413,3.298165085603767e-07,1.556135996229087e-06
2397,COP1,5.0981884,0.45973495,3.429190696085653e-07,1.6170167509997387e-06
2398,ZNF836,5.095603,0.8320349,3.476331215318599e-07,1.6387697804578825e-06
2399,CRKL,5.0921884,0.5418119,3.53954598982204e-07,1.6676015919556116e-06
2400,SLC35E3,5.0915723,0.33468398,3.5510603200716295e-07,1.6720562365312632e-06
2401,PCNP,5.09131,0.20304996,3.5559840968739506e-07,1.6738893256009554e-06
2402,PHF13,5.0909653,0.9817689,3.562456554951585e-07,1.6764501435066282e-06
2403,CHIC1,5.090087,1.1433214,3.578997338884022e-07,1.6835500158174826e-06
2404,CALD1,5.090054,0.28081656,3.579617121070054e-07,1.6835500158174826e-06
2405,UBAP2,5.0895944,0.43522093,3.588304956374083e-07,1.6871474375076755e-06
2406,GSE1,5.0882316,0.4443859,3.614177926246089e-07,1.6983289792313799e-06
2407,ZNF100,5.0859084,0.9709439,3.6587023473423657e-07,1.7187540098594162e-06
2408,CTNNB1,5.0841765,0.35876167,3.692243013837657e-07,1.7340088647982517e-06
2409,DENND4A,5.08343,0.69837093,3.706799833300862e-07,1.7403419859151778e-06
2410,RRM2B,5.0816236,0.8645578,3.7422213241208627e-07,1.7564645752521045e-06
2411,BX890604.2,5.080918,0.24152383,3.7561565241837745e-07,1.7624958668808002e-06
2412,ITGB1,5.079481,0.2851998,3.784667835107017e-07,1.7753612259427486e-06
2413,AC092279.1,5.0777984,0.86063784,3.8183324632826714e-07,1.7906358418628527e-06
2414,RASGEF1B,5.0763454,0.7866195,3.847631303270798e-07,1.803334267391566e-06
2415,AP2B1,5.073916,0.1482543,3.89711364711394e-07,1.8254723285010205e-06
2416,ZBTB38,5.070296,0.3485091,3.9719763422142715e-07,1.8600027623287132e-06
2417,ANKRD28,5.068802,0.70439595,4.0032749071104894e-07,1.874118895689661e-06
2418,TMSB15B,5.067111,0.7345578,4.038987885421612e-07,1.8902928893154747e-06
2419,C1orf52,5.0663557,0.24513033,4.0550364908938916e-07,1.8972570617146875e-06
2420,WRN,5.0648127,0.8631559,4.0880230186119014e-07,1.9115892260943647e-06
2421,SERBP1,5.0626535,0.11713333,4.134603820089865e-07,1.9328142210207084e-06
2422,METTL14,5.0606017,0.45723006,4.179356634848949e-07,1.9531727122286886e-06
2423,VPS54,5.057113,0.99104846,4.2565111100448325e-07,1.9886576647620275e-06
2424,PNMA8B,5.0554385,0.6902683,4.2940316074477563e-07,2.005610391284198e-06
2425,TRAM1,5.0519004,0.4629209,4.374354909313431e-07,2.0425394976207624e-06
2426,DYM,5.0495367,0.45365617,4.428833836655274e-07,2.0667891237724613e-06
2427,ZNF595,5.0495367,0.60180074,4.428833836655274e-07,2.0667891237724613e-06
2428,U2SURP,5.0489535,0.18843824,4.442364640276147e-07,2.0725079505338877e-06
2429,ATG5,5.04755,0.5075379,4.475116795753387e-07,2.0871883045099084e-06
2430,RUFY1,5.046696,0.48931044,4.495150019051051e-07,2.0959298394886326e-06
2431,ABL2,5.0461874,0.471444,4.5071340318244486e-07,2.1009143707471024e-06
2432,WDR45B,5.045613,0.23147509,4.520701410173697e-07,2.106633885257413e-06
2433,SV2A,5.04402,0.16552755,4.558508635138447e-07,2.1236425770122884e-06
2434,SPPL2B,5.0419106,0.65524644,4.6090633639502643e-07,2.1465784063823428e-06
2435,ATG14,5.0416646,0.6342623,4.6149998232276507e-07,2.1482032901807262e-06
2436,GOLIM4,5.032955,0.7149129,4.829760771181039e-07,2.2454999978236496e-06
2437,YOD1,5.0327415,0.9681213,4.835142669786397e-07,2.247358813890415e-06
2438,KCTD7,5.028038,0.6986129,4.955230428918683e-07,2.301857613433622e-06
2439,AGK,5.02102,0.5412197,5.139782454746168e-07,2.3862226147820975e-06
2440,BCLAF3,5.019501,0.6368698,5.180578133942563e-07,2.4044752470770856e-06
2441,GLUD1,5.0170636,0.4890461,5.246725534208517e-07,2.434480647872752e-06
2442,VPS45,5.01401,0.4789497,5.330726302568509e-07,2.4727505042477176e-06
2443,JMY,5.0098233,0.4892718,5.44799884040514e-07,2.5257065706017548e-06
2444,KLHL8,5.0093884,0.39841068,5.460327699575538e-07,2.5306998242324982e-06
2445,ARHGAP26,5.0015655,1.075508,5.686659618125236e-07,2.6333433760579934e-06
2446,PITPNC1,4.9987745,0.5343914,5.769575689721597e-07,2.6709780273967714e-06
2447,STK4,4.99426,0.3998306,5.906177763672332e-07,2.733437642691327e-06
2448,CSE1L,4.99371,0.35913754,5.923029877476512e-07,2.7404559888951155e-06
2449,LMAN1,4.992922,0.259711,5.947256998936802e-07,2.750881619559489e-06
2450,RAB11FIP4,4.9877915,0.38580325,6.107336976801194e-07,2.8225143000356117e-06
2451,SLITRK3,4.9847136,0.71917415,6.205370013690287e-07,2.867004524106124e-06
2452,SRBD1,4.9819636,0.8170951,6.294227429363749e-07,2.9047528687941826e-06
2453,CCDC130,4.9810605,0.32342947,6.323671014721885e-07,2.916226242543134e-06
